price,units_sold,discount,competitor_price,marketing_spend,price_diff,discount_pct,season_Summer,season_Winter,region_North,region_South,region_West
145,174,4,160,7300,-15,2.7586206896551726,False,False,False,False,False
86,137,2,100,1051,-14,2.3255813953488373,False,True,False,True,False
61,285,24,75,9434,-14,39.34426229508197,True,False,False,False,False
162,121,14,153,2686,9,8.641975308641975,False,False,True,False,False
62,236,18,74,3821,-12,29.03225806451613,False,True,False,False,True
72,211,1,87,7563,-15,1.3888888888888888,False,True,True,False,False
148,188,11,141,9120,7,7.4324324324324325,True,False,False,False,False
154,177,4,166,9096,-12,2.5974025974025974,False,False,False,False,True
79,274,21,82,9616,-3,26.582278481012654,False,True,True,False,False
66,274,16,60,9886,6,24.242424242424242,False,True,True,False,False
162,196,13,172,9545,-10,8.024691358024691,False,True,False,False,False
111,207,27,107,4690,4,24.324324324324326,False,False,False,True,False
133,183,26,124,2689,9,19.548872180451127,False,False,False,True,False
161,210,21,162,9484,-1,13.043478260869565,True,False,False,False,False
135,137,9,137,1716,-2,6.666666666666667,True,False,True,False,False
190,126,2,195,8283,-5,1.0526315789473684,True,False,False,True,False
68,205,3,61,5575,7,4.411764705882353,False,False,False,True,False
149,127,5,140,5572,9,3.3557046979865772,False,True,True,False,False
189,124,23,172,1637,17,12.16931216931217,False,False,False,False,False
196,203,24,188,8979,8,12.244897959183673,False,False,False,False,False
125,188,21,122,4948,3,16.8,False,False,False,True,False
58,286,15,65,9881,-7,25.862068965517242,True,False,False,False,False
77,217,6,94,6550,-17,7.792207792207792,False,True,True,False,False
177,172,14,175,9903,2,7.909604519774012,False,False,False,False,False
101,285,29,118,9630,-17,28.71287128712871,True,False,False,False,True
132,175,20,114,4341,18,15.151515151515152,False,False,False,False,False
160,175,29,158,6550,2,18.125,False,True,False,False,False
193,144,27,192,5238,1,13.989637305699482,True,False,False,False,False
166,129,24,170,2783,-4,14.457831325301203,False,False,False,False,True
118,169,19,108,2488,10,16.101694915254235,True,False,True,False,False
148,214,25,144,8160,4,16.89189189189189,False,True,False,False,False
189,95,10,203,1467,-14,5.291005291005291,False,True,False,True,False
74,266,21,67,6583,7,28.37837837837838,True,False,False,False,False
172,145,20,190,2417,-18,11.627906976744185,False,False,False,False,True
102,177,0,100,6905,2,0.0,False,True,False,False,True
193,87,4,175,2776,18,2.072538860103627,False,True,False,True,False
106,167,12,119,2081,-13,11.320754716981133,False,False,False,False,True
88,203,20,89,3925,-1,22.727272727272727,True,False,False,False,True
158,153,13,175,5084,-17,8.227848101265822,True,False,False,False,True
91,233,8,97,8628,-6,8.791208791208792,False,False,True,False,False
191,146,16,191,7195,0,8.37696335078534,False,True,False,False,True
171,124,14,181,2011,-10,8.187134502923977,False,True,False,False,False
182,185,20,188,8902,-6,10.989010989010989,False,False,False,True,False
124,129,6,140,1813,-16,4.838709677419355,False,False,False,False,False
195,96,26,176,1272,19,13.333333333333334,True,False,False,False,False
125,199,21,113,4644,12,16.8,True,False,False,True,False
58,223,21,56,2716,2,36.206896551724135,False,False,True,False,False
123,197,11,138,7276,-15,8.94308943089431,False,True,True,False,False
194,152,22,183,7232,11,11.34020618556701,True,False,False,False,True
56,252,5,75,7828,-19,8.928571428571429,False,False,True,False,False
190,90,20,208,1356,-18,10.526315789473683,False,True,True,False,False
186,71,15,172,1203,14,8.064516129032258,True,False,False,False,True
76,229,25,59,4745,17,32.89473684210527,False,False,True,False,False
171,100,4,165,2596,6,2.3391812865497075,False,False,True,False,False
54,252,8,45,7614,9,14.814814814814813,False,True,False,False,True
78,179,13,63,1496,15,16.666666666666664,False,True,False,False,False
132,117,7,120,1062,12,5.303030303030303,False,False,False,False,False
185,105,13,199,2579,-14,7.027027027027027,False,True,False,True,False
158,221,11,145,9731,13,6.962025316455696,False,False,True,False,False
114,182,9,100,5293,14,7.894736842105263,False,True,False,False,True
135,204,29,118,5876,17,21.48148148148148,False,True,False,False,True
194,170,19,186,8850,8,9.793814432989691,True,False,True,False,False
120,191,19,118,5125,2,15.833333333333332,True,False,True,False,False
94,212,25,80,3713,14,26.595744680851062,False,True,False,False,True
181,149,20,170,6328,11,11.049723756906078,False,False,False,False,True
85,252,12,89,8887,-4,14.117647058823529,False,True,False,False,True
119,207,28,133,4379,-14,23.52941176470588,True,False,False,True,False
68,199,18,72,2598,-4,26.47058823529412,False,False,False,False,False
157,198,14,165,8633,-8,8.9171974522293,False,True,False,False,True
140,124,7,131,4178,9,5.0,False,True,False,False,False
139,244,22,158,9044,-19,15.827338129496402,False,True,True,False,False
68,265,20,59,6113,9,29.411764705882355,False,True,False,False,False
88,208,9,73,4372,15,10.227272727272728,True,False,False,False,False
175,136,2,164,7763,11,1.1428571428571428,True,False,False,False,False
190,111,20,171,2069,19,10.526315789473683,True,False,True,False,False
175,95,2,179,3776,-4,1.1428571428571428,True,False,False,False,False
107,190,25,93,2192,14,23.364485981308412,False,False,False,False,False
197,68,4,216,1813,-19,2.030456852791878,False,False,False,True,False
110,158,15,112,2152,-2,13.636363636363635,False,False,True,False,False
176,154,16,166,6832,10,9.090909090909092,False,True,False,False,False
154,116,5,169,2883,-15,3.2467532467532463,False,False,True,False,False
50,252,25,52,1267,-2,50.0,True,False,False,False,True
180,153,19,166,4671,14,10.555555555555555,True,False,False,False,False
141,164,19,147,3812,-6,13.47517730496454,False,True,True,False,False
162,174,15,154,7562,8,9.25925925925926,False,False,False,False,False
105,248,23,101,8013,4,21.904761904761905,False,True,False,False,False
166,124,1,177,6177,-11,0.6024096385542169,False,True,False,False,True
183,140,19,188,5085,-5,10.382513661202186,False,False,False,True,False
107,136,14,108,1383,-1,13.084112149532709,False,True,True,False,False
93,199,17,85,3850,8,18.27956989247312,False,False,False,False,False
110,190,0,101,7721,9,0.0,False,False,False,False,True
96,248,25,82,8083,14,26.041666666666668,False,True,False,False,True
198,122,28,178,2049,20,14.14141414141414,True,False,False,True,False
129,182,28,141,2833,-12,21.705426356589147,False,False,False,True,False
167,196,18,160,9989,7,10.778443113772456,True,False,False,False,True
196,128,11,192,5467,4,5.612244897959184,True,False,False,False,True
69,196,7,52,3975,17,10.144927536231885,False,False,True,False,False
195,105,5,213,6155,-18,2.564102564102564,True,False,True,False,False
96,214,11,76,8698,20,11.458333333333332,False,True,False,False,True
98,237,6,101,9000,-3,6.122448979591836,False,True,False,False,True
63,207,17,76,2290,-13,26.984126984126984,True,False,False,True,False
192,178,21,205,8961,-13,10.9375,False,True,True,False,False
50,271,13,53,8599,-3,26.0,False,False,False,False,True
166,175,7,160,8186,6,4.216867469879518,False,False,True,False,False
103,250,23,99,8506,4,22.330097087378643,True,False,True,False,False
167,151,19,159,3187,8,11.377245508982035,False,True,False,False,True
52,294,21,38,9258,14,40.38461538461539,True,False,False,False,True
193,132,13,181,8791,12,6.7357512953367875,False,True,False,False,False
61,249,4,75,7770,-14,6.557377049180328,False,False,True,False,False
123,218,8,125,9770,-2,6.504065040650407,False,True,True,False,False
65,246,7,83,8934,-18,10.76923076923077,False,True,False,True,False
151,104,1,153,2605,-2,0.6622516556291391,True,False,False,True,False
166,207,27,171,8987,-5,16.265060240963855,False,False,False,True,False
57,253,15,37,8165,20,26.31578947368421,False,True,True,False,False
171,166,12,164,7054,7,7.017543859649122,False,False,False,False,True
141,149,6,152,5505,-11,4.25531914893617,False,True,False,False,True
139,192,15,128,8247,11,10.79136690647482,False,False,False,False,True
185,175,6,165,6807,20,3.2432432432432434,False,True,True,False,False
109,225,26,93,7256,16,23.853211009174313,False,False,False,False,True
77,254,13,59,9051,18,16.883116883116884,False,True,False,True,False
150,135,13,156,5284,-6,8.666666666666668,False,False,False,False,True
90,194,11,91,3154,-1,12.222222222222221,False,True,False,False,True
194,129,0,191,8742,3,0.0,False,True,False,True,False
190,94,0,185,3804,5,0.0,False,False,False,False,False
95,168,11,76,3220,19,11.578947368421053,True,False,False,False,False
84,171,19,76,1721,8,22.61904761904762,False,True,False,False,False
183,165,20,178,7974,5,10.92896174863388,False,True,True,False,False
131,204,14,118,6803,13,10.687022900763358,True,False,True,False,False
164,124,3,151,4394,13,1.8292682926829267,False,True,False,True,False
96,169,6,85,5025,11,6.25,False,False,False,False,False
59,249,15,71,9128,-12,25.423728813559322,True,False,True,False,False
105,178,2,115,6156,-10,1.9047619047619049,False,True,False,False,True
79,217,6,70,5812,9,7.59493670886076,False,False,False,False,False
158,218,28,146,9650,12,17.72151898734177,False,False,False,False,False
54,311,23,70,9818,-16,42.592592592592595,True,False,True,False,False
168,143,21,156,3456,12,12.5,True,False,False,False,False
82,173,5,79,1206,3,6.097560975609756,True,False,False,True,False
167,113,15,176,2356,-9,8.982035928143713,False,False,False,True,False
114,238,23,125,8461,-11,20.175438596491226,False,True,True,False,False
195,133,7,214,8156,-19,3.5897435897435894,False,False,False,False,False
60,297,22,62,9151,-2,36.666666666666664,False,False,False,True,False
134,215,21,124,7522,10,15.671641791044777,True,False,False,False,False
75,169,5,74,3673,1,6.666666666666667,False,True,False,True,False
112,155,9,110,2049,2,8.035714285714286,False,False,False,True,False
135,185,15,150,7823,-15,11.11111111111111,True,False,False,False,False
108,160,10,113,3591,-5,9.25925925925926,True,False,True,False,False
76,249,12,65,7876,11,15.789473684210526,False,True,True,False,False
147,175,28,150,5004,-3,19.047619047619047,False,True,True,False,False
154,152,5,146,6973,8,3.2467532467532463,True,False,False,False,False
148,228,23,161,9282,-13,15.54054054054054,False,True,False,False,False
178,158,0,186,9667,-8,0.0,False,True,False,False,False
198,175,20,213,9056,-15,10.1010101010101,False,False,True,False,False
104,191,18,90,3046,14,17.307692307692307,False,True,False,False,False
55,254,11,64,6307,-9,20.0,True,False,True,False,False
144,205,23,140,8736,4,15.972222222222221,False,True,False,True,False
182,156,26,174,4690,8,14.285714285714285,False,False,True,False,False
151,141,5,154,4266,-3,3.3112582781456954,False,True,True,False,False
52,280,29,62,5629,-10,55.769230769230774,False,False,False,False,True
72,212,17,78,3745,-6,23.61111111111111,False,True,False,False,True
102,220,12,102,8023,0,11.76470588235294,False,True,True,False,False
132,207,6,112,9276,20,4.545454545454546,True,False,False,False,True
194,127,22,188,3639,6,11.34020618556701,True,False,False,False,False
134,187,12,116,5936,18,8.955223880597014,False,True,False,False,True
127,150,20,112,1076,15,15.748031496062993,False,True,False,False,True
159,157,7,152,7473,7,4.40251572327044,False,False,False,False,True
50,245,29,67,4504,-17,57.99999999999999,False,False,True,False,False
100,191,20,112,3424,-12,20.0,True,False,False,True,False
53,252,16,70,7484,-17,30.18867924528302,False,True,False,True,False
162,131,8,149,6296,13,4.938271604938271,False,True,False,True,False
81,240,19,86,7567,-5,23.456790123456788,False,False,False,True,False
83,235,12,77,7086,6,14.457831325301203,False,True,False,True,False
141,118,1,134,3221,7,0.7092198581560284,False,True,False,True,False
144,106,3,143,1405,1,2.083333333333333,False,True,True,False,False
121,199,29,119,3129,2,23.96694214876033,False,False,False,False,False
88,263,28,100,7834,-12,31.818181818181817,False,False,False,False,False
167,121,24,182,1397,-15,14.37125748502994,False,False,False,True,False
52,200,1,55,4473,-3,1.9230769230769231,False,True,False,False,True
172,136,3,161,5989,11,1.744186046511628,False,False,False,False,True
99,203,17,112,4926,-13,17.17171717171717,True,False,True,False,False
61,163,4,76,2944,-15,6.557377049180328,True,False,False,True,False
103,246,18,118,9629,-15,17.475728155339805,False,False,False,True,False
182,141,9,177,6391,5,4.945054945054945,False,False,False,False,True
106,215,17,100,6399,6,16.037735849056602,False,True,False,True,False
194,104,29,191,1222,3,14.948453608247423,False,False,False,True,False
161,137,24,147,2610,14,14.906832298136646,False,False,False,False,True
96,232,20,97,8830,-1,20.833333333333336,True,False,False,False,False
134,172,9,145,5604,-11,6.7164179104477615,True,False,False,False,False
191,111,4,189,5000,2,2.094240837696335,True,False,True,False,False
115,175,16,134,3664,-19,13.91304347826087,True,False,False,False,True
124,159,21,104,2065,20,16.93548387096774,False,False,True,False,False
152,155,12,166,6364,-14,7.894736842105263,True,False,False,True,False
87,241,22,71,6393,16,25.287356321839084,False,True,False,False,True
99,217,16,90,8102,9,16.161616161616163,False,True,False,False,False
147,191,8,138,8501,9,5.442176870748299,False,False,False,True,False
131,163,23,131,1603,0,17.557251908396946,False,True,False,False,False
79,231,11,77,6130,2,13.924050632911392,True,False,False,False,False
128,197,13,116,7295,12,10.15625,True,False,True,False,False
140,202,13,155,9380,-15,9.285714285714286,False,True,False,False,True
101,218,7,112,8103,-11,6.9306930693069315,False,False,False,False,True
128,248,22,142,9867,-14,17.1875,True,False,False,False,True
79,149,4,89,1637,-10,5.063291139240507,True,False,True,False,False
155,139,18,166,2844,-11,11.612903225806452,False,True,False,False,False
100,187,27,116,1046,-16,27.0,False,False,True,False,False
130,145,13,141,1819,-11,10.0,False,False,False,False,True
182,114,8,198,4807,-16,4.395604395604396,False,True,False,True,False
78,242,29,96,4022,-18,37.17948717948718,True,False,False,False,True
181,78,6,198,2080,-17,3.314917127071823,False,True,False,False,True
187,164,26,196,4146,-9,13.903743315508022,False,True,False,False,False
194,111,25,205,2277,-11,12.886597938144329,False,True,False,False,True
